日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2012/04/25,29.479,-,1.31945,81.405,1.61415,1.03115,7.7595,-,-,-
2012/04/26,29.389,-,1.3221,81.175,1.61715,1.03735,7.7589,-,-,-
2012/04/27,29.244,-,1.3189,80.915,1.61735,1.037,7.75885,-,-,-
2012/04/30,29.246,-,1.32515,80.12,1.62845,1.04525,7.75845,-,-,-
2012/05/02,29.146,-,1.3224,80.385,1.62285,1.03485,7.75775,-,-,-
2012/05/03,29.222,-,1.3147,80.205,1.61935,1.0307,7.7596,-,-,-
2012/05/04,29.234,-,1.315,80.175,1.6187,1.0258,7.7601,-,-,-
2012/05/07,29.324,-,1.298,79.77,1.6117,1.01405,7.7629,-,-,-
2012/05/08,29.31,-,1.3034,80.005,1.61745,1.01895,7.76205,-,-,-
2012/05/09,29.363,-,1.2978,79.745,1.61445,1.00675,7.7615,-,-,-
2012/05/10,29.352,-,1.29465,79.665,1.6139,1.01025,7.7626,-,-,-
2012/05/11,29.372,-,1.29235,79.85,1.61225,1.0069,7.7641,-,-,-
2012/05/14,29.478,-,1.28945,79.995,1.60665,1.00195,7.76475,-,-,-
2012/05/15,29.527,-,1.28245,79.885,1.6089,0.99795,7.7659,-,-,-
2012/05/16,29.588,-,1.27205,80.38,1.597,0.99125,7.7691,-,-,-
2012/05/17,29.51,-,1.27395,80.275,1.5913,0.99515,7.7681,-,-,-
2012/05/18,29.605,-,1.2655,79.255,1.57325,0.97985,7.7689,-,-,-
2012/05/21,29.554,-,1.27835,79.205,1.5823,0.9844,7.7647,-,-,-
2012/05/22,29.519,-,1.27885,79.46,1.5816,0.99105,7.76425,-,-,-
2012/05/23,29.545,-,1.2668,79.61,1.575,0.97615,7.7657,-,-,-
2012/05/24,29.558,-,1.2576,79.505,1.56825,0.9758,7.76265,-,-,-
2012/05/25,29.63,-,1.25345,79.68,1.56505,0.97405,7.76195,-,-,-
2012/05/28,29.577,-,1.2596,79.41,1.57035,0.98615,7.7613,-,-,-
2012/05/29,29.614,-,1.254,79.525,1.568,0.98655,7.76245,-,-,-
2012/05/30,29.703,-,1.24635,79.475,1.56115,0.97885,7.76315,-,-,-
2012/05/31,29.859,-,1.2393,78.785,1.5479,0.972,7.76435,-,-,-
2012/06/01,29.894,-,1.236,78.465,1.53795,0.96955,7.76175,-,-,-
2012/06/04,30.039,-,1.24075,78.17,1.5366,0.96545,7.7605,-,-,-
2012/06/05,29.983,-,1.252,78.355,1.5398,0.9785,7.75865,-,-,-
2012/06/06,29.882,-,1.24955,78.83,1.542,0.98465,7.7582,-,-,-
2012/06/07,29.87,-,1.25665,79.395,1.5473,0.996,7.7584,-,-,-
2012/06/08,29.929,-,1.25245,79.295,1.54855,0.9866,7.75795,-,-,-
2012/06/11,29.904,-,1.26405,79.63,1.55565,0.9981,7.75775,-,-,-
2012/06/12,29.952,-,1.2496,79.485,1.5495,0.98995,7.75925,-,-,-
2012/06/13,29.969,-,1.2495,79.645,1.55515,0.9946,7.75825,-,-,-
2012/06/14,29.946,-,1.25875,79.425,1.55255,0.99635,7.75845,-,-,-
2012/06/15,29.896,-,1.26385,78.845,1.55485,1.002,7.7584,-,-,-
2012/06/18,29.859,-,1.2705,79.21,1.57015,1.01145,7.7584,-,-,-
2012/06/19,29.866,-,1.26055,78.985,1.5689,1.01255,7.75905,-,-,-
2012/06/20,29.863,-,1.26755,78.915,1.57275,1.0186,7.7588,-,-,-
2012/06/21,29.844,-,1.2674,79.635,1.5682,1.01585,7.75915,-,-,-
2012/06/22,29.929,-,1.25545,80.41,1.56115,1.00515,7.75975,-,-,-
2012/06/25,29.958,-,1.25285,80.225,1.5586,1.00295,7.75955,-,-,-
2012/06/26,29.961,-,1.25,79.635,1.55745,1.00195,7.75845,-,-,-
2012/06/27,29.9,-,1.25025,79.46,1.5638,1.00645,7.75905,-,-,-
2012/06/28,29.891,-,1.2519,79.435,1.55965,1.01225,7.7582,-,-,-
2012/06/29,29.885,-,1.2579,79.315,1.56075,1.01535,7.7566,-,-,-
2012/07/02,29.859,-,1.2624,79.63,1.5667,1.02285,7.75665,-,-,-
2012/07/03,29.864,-,1.25965,79.725,1.56985,1.02595,7.7551,-,-,-
2012/07/04,29.818,-,1.2592,79.77,1.5678,1.02925,7.75415,-,-,-
2012/07/05,29.862,-,1.25235,79.805,1.55925,1.02565,7.7546,-,-,-
2012/07/06,29.905,-,1.23825,79.925,1.55285,1.02555,7.7537,-,-,-
2012/07/09,29.93,-,1.2291,79.725,1.5492,1.01865,7.7534,-,-,-
2012/07/10,29.947,-,1.22875,79.51,1.55035,1.01735,7.7548,-,-,-
2012/07/11,29.946,-,1.2264,79.365,1.55205,1.02095,7.7542,-,-,-
2012/07/12,29.962,-,1.22395,79.54,1.55095,1.01845,7.75475,-,-,-
2012/07/13,29.984,-,1.22065,79.295,1.54405,1.01735,7.7559,-,-,-
2012/07/16,29.984,-,1.22385,79.11,1.55675,1.02285,7.75645,-,-,-
2012/07/17,29.96,-,1.22875,78.925,1.5658,1.02975,7.75655,-,-,-
2012/07/18,29.973,-,1.2277,78.945,1.5646,1.0304,7.75695,-,-,-
2012/07/19,29.974,-,1.22815,78.545,1.56555,1.0387,7.7559,-,-,-
2012/07/20,29.975,-,1.22545,78.62,1.57035,1.03985,7.7561,-,-,-
2012/07/23,30.027,-,1.21155,78.175,1.558,1.03195,7.7564,-,-,-
2012/07/24,30.095,-,1.21215,78.31,1.5522,1.03,7.75745,-,-,-
2012/07/25,30.177,-,1.20715,78.13,1.551,1.0225,7.75775,-,-,-
2012/07/26,30.151,-,1.2146,78.19,1.5486,1.034,7.75735,-,-,-
2012/07/27,30.082,-,1.22885,78.23,1.5682,1.0418,7.75735,-,-,-
2012/07/30,30.04,-,1.22935,78.34,1.5724,1.04655,7.75585,-,-,-
2012/07/31,30.025,-,1.22815,78.265,1.57225,1.05295,7.7543,-,-,-
2012/08/01,29.96,-,1.22995,78.105,1.56655,1.04965,7.75385,-,-,-
2012/08/03,30.007,-,1.21865,78.19,1.5522,1.0482,7.75455,-,-,-
2012/08/06,29.929,-,1.23945,78.46,1.56235,1.05705,7.75445,-,-,-
2012/08/07,29.94,-,1.23885,78.28,1.5581,1.05785,7.75485,-,-,-
2012/08/08,29.965,-,1.23955,78.55,1.56145,1.05475,7.75495,-,-,-
2012/08/09,29.926,-,1.23795,78.505,1.5672,1.06005,7.7564,-,-,-
2012/08/10,29.957,-,1.22915,78.58,1.5623,1.05165,7.75635,-,-,-
2012/08/13,29.98,-,1.2291,78.28,1.56725,1.05565,7.7565,-,-,-
2012/08/14,29.959,-,1.23585,78.43,1.56935,1.0512,7.75675,-,-,-
2012/08/15,29.962,-,1.2324,78.79,1.5671,1.04745,7.7567,-,-,-
2012/08/16,29.987,-,1.22815,79.345,1.5666,1.0484,7.7569,-,-,-
2012/08/17,29.991,-,1.23515,79.365,1.5704,1.0475,7.75685,-,-,-
2012/08/20,30.003,-,1.2331,79.48,1.5691,1.045,7.7567,-,-,-
2012/08/21,29.963,-,1.2356,79.31,1.57255,1.04795,7.75665,-,-,-
2012/08/22,29.964,-,1.2467,79.27,1.57885,1.04485,7.75675,-,-,-
2012/08/23,29.941,-,1.25385,78.54,1.5899,1.05125,7.7561,-,-,-
2012/08/24,29.953,-,1.25575,78.605,1.5858,1.04315,7.75635,-,-,-
2012/08/27,29.947,-,1.25085,78.75,1.581,1.0387,7.7562,-,-,-
2012/08/28,29.959,-,1.2485,78.51,1.5788,1.03535,7.7558,-,-,-
2012/08/29,29.936,-,1.25635,78.59,1.58175,1.0369,7.7563,-,-,-
2012/08/30,29.934,-,1.25425,78.61,1.58265,1.03315,7.75635,-,-,-
2012/08/31,29.942,-,1.25035,78.46,1.57865,1.0294,7.7561,-,-,-
2012/09/03,29.884,-,1.2577,78.305,1.58685,1.0269,7.75625,-,-,-
2012/09/04,29.825,-,1.26155,78.39,1.58875,1.02685,7.7564,-,-,-
2012/09/05,29.849,-,1.25325,78.38,1.58625,1.0196,7.7563,-,-,-
2012/09/06,29.839,-,1.2606,78.43,1.5902,1.0221,7.7569,-,-,-
2012/09/07,29.809,-,1.26395,78.92,1.59345,1.03275,7.7563,-,-,-
2012/09/10,29.674,-,1.27885,78.23,1.59985,1.03605,7.7553,-,-,-
2012/09/11,29.7,-,1.2766,78.23,1.6004,1.0328,7.7546,-,-,-
2012/09/12,29.603,-,1.2874,77.9,1.6075,1.0479,7.75455,-,-,-
2012/09/13,29.589,-,1.29235,77.695,1.61145,1.0483,7.7553,-,-,-
2012/09/14,29.463,-,1.30235,77.595,1.6193,1.05745,7.75335,-,-,-
2012/09/17,29.27,-,1.31365,78.35,1.62235,1.05395,7.75215,-,-,-
2012/09/18,29.332,-,1.30925,78.66,1.6241,1.0455,7.7525,-,-,-
2012/09/19,29.351,-,1.30705,79.18,1.6254,1.04625,7.75235,-,-,-
2012/09/20,29.327,-,1.29935,78.11,1.6193,1.04035,7.75295,-,-,-
2012/09/21,29.335,-,1.2995,78.19,1.6259,1.0476,7.7525,-,-,-
2012/09/24,29.351,-,1.29485,78.06,1.6217,1.04205,7.7529,-,-,-
2012/09/25,29.336,-,1.2917,77.77,1.623,1.043,7.7528,-,-,-
2012/09/26,29.375,-,1.2879,77.75,1.61715,1.0352,7.7537,-,-,-
2012/09/27,29.382,-,1.2898,77.69,1.61935,1.04245,7.7537,-,-,-
2012/09/28,29.33,-,1.29305,77.46,1.62555,1.04575,7.75345,-,-,-
2012/10/01,29.33,-,1.28275,77.875,1.61295,1.0342,7.7543,-,-,-
2012/10/02,29.28,-,1.28885,78.1,1.61335,1.0365,7.7541,-,-,-
2012/10/03,29.32,-,1.2897,78.24,1.61275,1.0214,7.7548,-,-,-
2012/10/04,29.32,-,1.2931,78.6,1.6106,1.0232,7.75505,-,-,-
2012/10/05,29.248,-,1.30145,78.38,1.6193,1.0266,7.75355,-,-,-
2012/10/08,29.281,-,1.29865,78.58,1.6111,1.01635,7.7527,-,-,-
2012/10/09,29.293,-,1.29865,78.38,1.60415,1.0229,7.75245,-,-,-
2012/10/11,29.298,-,1.28685,78.035,1.60175,1.02735,7.7522,-,-,-
2012/10/12,29.27,-,1.29335,78.36,1.6035,1.0276,7.75205,-,-,-
2012/10/15,29.27,-,1.2909,78.57,1.60355,1.0222,7.752,-,-,-
2012/10/16,29.225,-,1.2968,78.87,1.6073,1.0265,7.75085,-,-,-
2012/10/17,29.167,-,1.30955,78.68,1.61245,1.03145,7.7519,-,-,-
2012/10/18,29.239,-,1.3098,79.13,1.6128,1.03785,7.7512,-,-,-
2012/10/19,29.269,-,1.307,79.34,1.6057,1.03645,7.7504,-,-,-
2012/10/22,29.256,-,1.3053,79.555,1.60275,1.0325,7.75055,-,-,-
2012/10/23,29.266,-,1.3055,79.945,1.6011,1.03215,7.7501,-,-,-
2012/10/24,29.278,-,1.29825,79.78,1.59485,1.03115,7.7502,-,-,-
2012/10/25,29.27,-,1.29895,80.08,1.6051,1.03655,7.75045,-,-,-
2012/10/26,29.264,-,1.29375,80.095,1.6116,1.0317,7.7503,-,-,-
2012/10/29,29.258,-,1.2928,79.66,1.60825,1.03555,7.7505,-,-,-
2012/10/30,29.255,-,1.29035,79.945,1.6036,1.03455,7.7502,-,-,-
2012/10/31,29.264,-,1.2959,79.615,1.60845,1.03775,7.7501,-,-,-
2012/11/01,29.234,-,1.2957,80.035,1.61285,1.03675,7.7501,-,-,-
2012/11/02,29.225,-,1.29285,80.25,1.6106,1.0395,7.7501,-,-,-
2012/11/05,29.245,-,1.28305,80.425,1.6031,1.0363,7.7503,-,-,-
2012/11/06,29.232,-,1.27885,80.03,1.5988,1.0429,7.7501,-,-,-
2012/11/07,29.189,-,1.28625,80.045,1.60295,1.0453,7.7505,-,-,-
2012/11/08,29.123,-,1.27535,79.92,1.5979,1.041,7.7505,-,-,-
2012/11/09,29.04,-,1.2789,79.54,1.60165,1.04325,7.75095,-,-,-
2012/11/12,29,-,1.27305,79.49,1.5911,1.04205,7.75095,-,-,-
2012/11/13,29.05,-,1.26845,79.305,1.5864,1.0404,7.75045,-,-,-
2012/11/14,29.034,-,1.27215,79.51,1.58835,1.0452,7.7505,-,-,-
2012/11/15,29.079,-,1.27325,80.8,1.58465,1.03605,7.75095,-,-,-
2012/11/16,29.13,-,1.2772,81.045,1.58605,1.03245,7.75215,-,-,-
2012/11/19,29.145,-,1.2762,81.18,1.59165,1.03735,7.75185,-,-,-
2012/11/20,29.107,-,1.2798,81.29,1.5918,1.04095,7.7515,-,-,-
2012/11/21,29.16,-,1.27535,81.83,1.5906,1.03525,7.7505,-,-,-
2012/11/22,29.133,-,1.2844,82.435,1.5958,1.0382,7.75095,-,-,-
2012/11/23,29.147,-,1.28835,82.27,1.59465,1.03955,7.75095,-,-,-
2012/11/26,29.114,-,1.2956,82.36,1.602,1.04535,7.75015,-,-,-
2012/11/27,29.094,-,1.2986,82.205,1.60365,1.0483,7.75005,-,-,-
2012/11/28,29.127,-,1.2925,81.85,1.60045,1.045,7.75025,-,-,-
2012/11/29,29.128,-,1.2955,82.135,1.60185,1.04755,7.75025,6.22805,-,-
2012/11/30,29.082,-,1.2997,82.45,1.60455,1.04285,7.75015,6.2263,-,-
2012/12/03,29.03,-,1.30355,82.36,1.6038,1.04105,7.75005,6.22785,-,-
2012/12/04,29.07,-,1.30555,82.075,1.6095,1.044,7.75005,6.2265,-,-
2012/12/05,29.063,-,1.31145,82.225,1.61155,1.04745,7.75005,6.2242,-,-
2012/12/06,29.074,-,1.3057,82.49,1.6088,1.04575,7.75005,6.22825,-,-
2012/12/07,29.06,-,1.29685,82.475,1.60535,1.04785,7.75015,6.2301,-,-
2012/12/10,29.088,-,1.29,82.42,1.60215,1.04745,7.75,6.22935,-,-
2012/12/11,29.083,-,1.2953,82.335,1.60855,1.04825,7.75035,6.2321,-,-
2012/12/12,29.069,-,1.30015,82.64,1.61115,1.0527,7.75005,6.248,-,-
2012/12/13,29.058,-,1.30875,83.595,1.6143,1.0552,7.75005,6.24025,-,-
2012/12/14,29.053,-,1.30925,83.895,1.61185,1.05435,7.75,6.2381,-,-
2012/12/17,29.055,-,1.316,84.11,1.61705,1.05425,7.75,6.2303,-,-
2012/12/18,29.051,-,1.3171,84.005,1.62145,1.0538,7.7503,6.23075,-,-
2012/12/19,29.044,-,1.3249,84.31,1.62615,1.0516,7.75025,6.2268,-,-
2012/12/20,29.046,-,1.3211,84.005,1.62525,1.04795,7.75,6.2297,-,-
2012/12/21,29.053,-,1.32,83.955,1.62475,1.0451,7.75005,6.22985,-,-
2012/12/22,29.04,-,1.31925,84.235,1.61725,1.04075,7.75,6.2286,-,-
2012/12/24,29.053,-,1.31805,84.39,1.61715,1.0402,7.7501,6.2329,-,-
2012/12/25,29.046,-,1.3185,84.825,1.6138,1.03705,7.75065,6.2326,-,-
2012/12/26,29.039,-,1.31815,85.28,1.6124,1.03675,7.7505,6.2342,-,-
2012/12/27,29.042,-,1.32265,85.815,1.6136,1.03555,7.75125,6.2365,-,-
2012/12/28,29.136,-,1.32445,86.455,1.61205,1.03755,7.75175,6.2316,-,-
