日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2011/03/24,29.594,-,1.4086,80.985,1.62365,1.0117,7.7949,-,-,-
2011/03/25,29.506,-,1.4169,80.985,1.61235,1.02085,7.7946,-,-,-
2011/03/28,29.495,-,1.4051,81.795,1.6009,1.02625,7.8001,-,-,-
2011/03/29,29.496,-,1.41105,81.665,1.6024,1.02565,7.7982,-,-,-
2011/03/30,29.466,-,1.4088,82.84,1.60025,1.03235,7.7916,-,-,-
2011/03/31,29.48,-,1.41595,82.745,1.61115,1.03385,7.78815,-,-,-
2011/04/01,29.343,-,1.41715,83.595,1.60515,1.03445,7.7807,-,-,-
2011/04/06,29.003,-,1.4257,85.32,1.63305,1.03525,7.7741,-,-,-
2011/04/07,28.957,-,1.42995,85.11,1.62995,1.04595,7.77375,-,-,-
2011/04/08,28.95,-,1.439,85.13,1.6382,1.0523,7.76785,-,-,-
2011/04/11,28.945,-,1.44625,84.755,1.6366,1.0574,7.768,-,-,-
2011/04/12,29.129,-,1.4406,83.84,1.63015,1.04275,7.77315,-,-,-
2011/04/13,29.075,-,1.44785,84.13,1.62775,1.04705,7.77585,-,-,-
2011/04/14,28.99,-,1.45045,83.645,1.63415,1.05395,7.7769,-,-,-
2011/04/15,29.031,-,1.44685,83.445,1.63315,1.05205,7.7752,-,-,-
2011/04/18,29.079,-,1.4372,82.92,1.6292,1.05675,7.7763,-,-,-
2011/04/19,29.153,-,1.42265,82.425,1.62565,1.04655,7.7807,-,-,-
2011/04/20,28.996,-,1.43885,82.915,1.63475,1.05835,7.7784,-,-,-
2011/04/21,28.912,-,1.45935,82.12,1.64505,1.0754,7.772,-,-,-
2011/04/22,28.906,-,1.4573,81.85,1.6511,1.07365,7.77,-,-,-
2011/04/25,28.93,-,1.457,82.175,1.6513,1.07375,7.771,-,-,-
2011/04/26,28.942,-,1.4529,81.675,1.64575,1.06875,7.77415,-,-,-
2011/04/27,28.849,-,1.46865,81.59,1.6502,1.08355,7.7725,-,-,-
2011/04/28,28.727,-,1.48585,81.725,1.67175,1.0928,7.7687,-,-,-
2011/04/29,28.75,-,1.4836,81.56,1.6654,1.09005,7.7727,-,-,-
2011/05/03,28.576,-,1.48235,80.99,1.6627,1.09055,7.7682,-,-,-
2011/05/04,28.58,-,1.48115,80.895,1.6478,1.083,7.7702,-,-,-
2011/05/05,28.605,-,1.48665,80.43,1.6518,1.07395,7.772,-,-,-
2011/05/06,28.664,-,1.4568,80.525,1.64055,1.07155,7.7728,-,-,-
2011/05/09,28.594,-,1.4391,80.58,1.63905,1.07705,7.7715,-,-,-
2011/05/10,28.569,-,1.42815,80.44,1.63755,1.07525,7.7728,-,-,-
2011/05/11,28.523,-,1.4393,80.88,1.63515,1.08585,7.7715,-,-,-
2011/05/12,28.6,-,1.4225,81.145,1.6364,1.06445,7.7727,-,-,-
2011/05/13,28.678,-,1.4224,80.57,1.62575,1.06455,7.773,-,-,-
2011/05/16,28.808,-,1.40915,80.925,1.6172,1.05485,7.7749,-,-,-
2011/05/17,28.836,-,1.4164,81.315,1.62025,1.06015,7.7768,-,-,-
2011/05/18,28.784,-,1.4275,81.095,1.6278,1.06515,7.7741,-,-,-
2011/05/19,28.792,-,1.42805,81.635,1.6161,1.06445,7.7735,-,-,-
2011/05/20,28.772,-,1.4327,81.675,1.62355,1.06675,7.7734,-,-,-
2011/05/23,28.9,-,1.4075,81.955,1.62,1.05695,7.7762,-,-,-
2011/05/24,28.907,-,1.4066,81.835,1.61135,1.05485,7.7772,-,-,-
2011/05/25,28.934,-,1.40385,81.885,1.6169,1.0478,7.7775,-,-,-
2011/05/26,28.878,-,1.41635,81.75,1.63085,1.0593,7.783,-,-,-
2011/05/27,28.808,-,1.42485,80.995,1.6443,1.06895,7.7833,-,-,-
2011/05/30,28.776,-,1.4267,80.795,1.64725,1.06845,7.77865,-,-,-
2011/05/31,28.75,-,1.4377,81.335,1.654,1.0716,7.7786,-,-,-
2011/06/01,28.594,-,1.4427,81.305,1.64625,1.07455,7.7791,-,-,-
2011/06/02,28.653,-,1.43605,81.055,1.63325,1.06115,7.7822,-,-,-
2011/06/03,28.664,-,1.44835,80.685,1.63445,1.06795,7.7778,-,-,-
2011/06/07,28.694,-,1.46125,80.29,1.6354,1.06865,7.7788,-,-,-
2011/06/08,28.692,-,1.46695,80.07,1.6419,1.06725,7.7807,-,-,-
2011/06/09,28.734,-,1.46255,80.11,1.64095,1.0584,7.782,-,-,-
2011/06/10,28.742,-,1.4497,80.145,1.6317,1.0599,7.7825,-,-,-
2011/06/13,28.826,-,1.4344,80.52,1.6229,1.0544,7.7844,-,-,-
2011/06/14,28.787,-,1.4432,80.335,1.64125,1.06385,7.78275,-,-,-
2011/06/15,28.829,-,1.44295,80.52,1.63715,1.07105,7.7841,-,-,-
2011/06/16,28.921,-,1.41155,80.875,1.6167,1.05265,7.7937,-,-,-
2011/06/17,28.933,-,1.4136,80.58,1.6112,1.05105,7.7998,-,-,-
2011/06/20,28.944,-,1.4229,80.2,1.6127,1.055,7.7928,-,-,-
2011/06/21,28.977,-,1.4349,80.21,1.6224,1.05695,7.7903,-,-,-
2011/06/22,28.888,-,1.438,80.255,1.6223,1.0589,7.7893,-,-,-
2011/06/23,28.878,-,1.43075,80.445,1.60465,1.05595,7.7894,-,-,-
2011/06/24,28.894,-,1.42685,80.475,1.6023,1.0542,7.78805,-,-,-
2011/06/27,28.946,-,1.413,80.755,1.59335,1.04235,7.78855,-,-,-
2011/06/28,28.92,-,1.42705,80.805,1.5955,1.04375,7.78655,-,-,-
2011/06/29,28.897,-,1.43695,81.055,1.6,1.05475,7.7826,-,-,-
2011/06/30,28.761,-,1.45005,80.385,1.61005,1.07395,7.78305,-,-,-
2011/07/01,28.705,-,1.4516,80.7,1.6066,1.07135,7.78275,-,-,-
2011/07/04,28.679,-,1.452,80.71,1.60705,1.07135,7.7814,-,-,-
2011/07/05,28.773,-,1.4478,81.065,1.60445,1.06825,7.78175,-,-,-
2011/07/06,28.77,-,1.44515,80.895,1.60675,1.0723,7.78175,-,-,-
2011/07/07,28.81,-,1.4326,80.925,1.5975,1.0742,7.78385,-,-,-
2011/07/08,28.765,-,1.4343,81.27,1.595,1.07735,7.78335,-,-,-
2011/07/11,28.812,-,1.41845,80.755,1.6002,1.07095,7.783,-,-,-
2011/07/12,28.919,-,1.39615,80.15,1.58655,1.0601,7.79275,-,-,-
2011/07/13,28.886,-,1.39945,79.535,1.5924,1.06245,7.7928,-,-,-
2011/07/14,28.839,-,1.4209,78.655,1.6133,1.07285,7.79065,-,-,-
2011/07/15,28.874,-,1.41765,79.185,1.61575,1.07405,7.79225,-,-,-
2011/07/18,28.94,-,1.4079,79.015,1.61135,1.06075,7.7943,-,-,-
2011/07/19,28.922,-,1.4087,79.035,1.607,1.06195,7.7955,-,-,-
2011/07/20,28.877,-,1.414,79.07,1.61115,1.07165,7.7925,-,-,-
2011/07/21,28.86,-,1.42665,78.86,1.61685,1.07325,7.79235,-,-,-
2011/07/22,28.851,-,1.43915,78.64,1.63005,1.08395,7.7917,-,-,-
2011/07/25,28.847,-,1.4364,78.465,1.6294,1.082,7.79135,-,-,-
2011/07/26,28.794,-,1.44985,78.08,1.63605,1.092,7.7897,-,-,-
2011/07/27,28.783,-,1.4521,77.825,1.64215,1.10475,7.78935,-,-,-
2011/07/28,28.806,-,1.4354,77.84,1.6322,1.10535,7.79235,-,-,-
2011/07/29,28.827,-,1.42885,77.52,1.6325,1.095,7.7941,-,-,-
2011/08/01,28.806,-,1.44,77.625,1.6446,1.10505,7.79245,-,-,-
2011/08/02,28.848,-,1.42345,77.445,1.6317,1.09185,7.79265,-,-,-
2011/08/03,28.908,-,1.42025,77.245,1.6267,1.0738,7.79645,-,-,-
2011/08/04,28.896,-,1.4275,79.34,1.6359,1.06605,7.7979,-,-,-
2011/08/05,29.03,-,1.41115,78.61,1.62585,1.0468,7.8035,-,-,-
2011/08/08,29.01,-,1.4335,77.83,1.64065,1.03185,7.80695,-,-,-
2011/08/09,29.057,-,1.42415,77.35,1.63335,1.0171,7.8097,-,-,-
2011/08/10,28.972,-,1.43465,76.955,1.6278,1.0334,7.8044,-,-,-
2011/08/11,28.996,-,1.4245,76.59,1.6196,1.02765,7.8015,-,-,-
2011/08/12,28.979,-,1.41945,76.845,1.6202,1.02935,7.79495,-,-,-
2011/08/15,28.946,-,1.4296,76.875,1.62955,1.0422,7.79485,-,-,-
2011/08/16,28.877,-,1.44175,76.885,1.6359,1.04785,7.7915,-,-,-
2011/08/17,28.948,-,1.4409,76.675,1.6433,1.0492,7.7918,-,-,-
2011/08/18,28.964,-,1.43935,76.64,1.65195,1.04935,7.79125,-,-,-
2011/08/19,29.014,-,1.4301,76.525,1.64775,1.03565,7.80045,-,-,-
2011/08/22,29.026,-,1.4364,76.73,1.64825,1.03895,7.7985,-,-,-
2011/08/23,29.017,-,1.4375,76.815,1.64755,1.04585,7.79985,-,-,-
2011/08/24,29.011,-,1.44025,76.645,1.64845,1.04775,7.797,-,-,-
2011/08/25,29.032,-,1.44075,77.065,1.63705,1.0433,7.7955,-,-,-
2011/08/26,29.036,-,1.44235,77.21,1.63165,1.0488,7.7965,-,-,-
2011/08/29,29.019,-,1.45345,76.685,1.6389,1.0624,7.7952,-,-,-
2011/08/30,29.035,-,1.452,76.825,1.6406,1.06675,7.7939,-,-,-
2011/08/31,29.035,-,1.44345,76.555,1.63095,1.06965,7.79665,-,-,-
2011/09/01,28.938,-,1.4365,76.81,1.6239,1.07035,7.784,-,-,-
2011/09/02,29.02,-,1.42655,76.84,1.61925,1.07085,7.7873,-,-,-
2011/09/05,29.031,-,1.41575,76.73,1.6174,1.05855,7.7918,-,-,-
2011/09/06,29.088,-,1.40635,76.815,1.60795,1.05115,7.7932,-,-,-
2011/09/07,29.08,-,1.40555,77.235,1.5986,1.05955,7.7938,-,-,-
2011/09/08,29.119,-,1.4066,77.35,1.5947,1.05895,7.7939,-,-,-
2011/09/09,29.196,-,1.38945,77.475,1.59625,1.06025,7.794,-,-,-
2011/09/13,29.449,-,1.36765,77.015,1.586,1.03595,7.7988,-,-,-
2011/09/14,29.626,-,1.36235,76.9,1.5754,1.02065,7.8059,-,-,-
2011/09/15,29.624,-,1.3716,76.7,1.5757,1.01995,7.7957,-,-,-
2011/09/16,29.544,-,1.38745,76.765,1.5814,1.03605,7.78785,-,-,-
2011/09/19,29.674,-,1.3654,76.93,1.56965,1.02175,7.7963,-,-,-
2011/09/20,29.965,-,1.36185,76.535,1.56725,1.0198,7.7941,-,-,-
2011/09/21,29.891,-,1.3703,76.35,1.57285,1.02775,7.7887,-,-,-
2011/09/22,30.343,-,1.3547,76.75,1.54595,1.0024,7.7959,-,-,-
2011/09/23,30.572,-,1.3507,76.34,1.5399,0.97785,7.7992,-,-,-
2011/09/26,30.566,-,1.34115,76.335,1.546,0.96945,7.8001,-,-,-
2011/09/27,30.483,-,1.35325,76.335,1.55755,0.9864,7.7933,-,-,-
2011/09/28,30.453,-,1.35665,76.555,1.5628,0.98685,7.7961,-,-,-
2011/09/29,30.444,-,1.3624,76.53,1.56435,0.97955,7.7928,-,-,-
2011/09/30,30.562,-,1.35545,76.565,1.56085,0.97855,7.79105,-,-,-
2011/10/03,30.638,-,1.33195,77.025,1.55065,0.96175,7.7898,-,-,-
2011/10/04,30.658,-,1.321,76.685,1.5455,0.9511,7.7863,-,-,-
2011/10/05,30.623,-,1.3302,76.655,1.54375,0.95365,7.78375,-,-,-
2011/10/06,30.609,-,1.3332,76.735,1.54155,0.9648,7.78415,-,-,-
2011/10/07,30.524,-,1.34305,76.63,1.54445,0.97775,7.7825,-,-,-
2011/10/11,30.349,-,1.364,76.675,1.56215,0.99755,7.7814,-,-,-
2011/10/12,30.439,-,1.36395,76.695,1.55865,0.9944,7.7822,-,-,-
2011/10/13,30.324,-,1.38075,77.095,1.57415,1.01975,7.7795,-,-,-
2011/10/14,30.319,-,1.3776,76.925,1.575,1.0188,7.77795,-,-,-
2011/10/17,30.139,-,1.3857,77.155,1.5803,1.0313,7.7773,-,-,-
2011/10/18,30.086,-,1.37785,76.79,1.58045,1.0201,7.7766,-,-,-
2011/10/19,30.094,-,1.3811,76.725,1.5757,1.03155,7.77685,-,-,-
2011/10/20,30.247,-,1.3694,76.7,1.5717,1.01585,7.78055,-,-,-
2011/10/21,30.332,-,1.3789,76.775,1.5798,1.0239,7.7795,-,-,-
2011/10/24,30.118,-,1.389,76.285,1.5964,1.0401,7.7784,-,-,-
2011/10/25,30.138,-,1.39075,76.12,1.59855,1.04655,7.77525,-,-,-
2011/10/26,30.149,-,1.39135,76.025,1.60345,1.03685,7.77455,-,-,-
2011/10/27,30.113,-,1.3991,75.905,1.601,1.05225,7.7713,-,-,-
2011/10/28,29.899,-,1.41785,75.895,1.60865,1.06735,7.7714,-,-,-
2011/10/31,29.927,-,1.4008,79.205,1.59765,1.05335,7.7681,-,-,-
2011/11/01,30.139,-,1.3715,78.13,1.59805,1.0355,7.77025,-,-,-
2011/11/02,30.139,-,1.3715,78.13,1.59805,1.0355,7.77025,-,-,-
2011/11/03,30.205,-,1.37075,78.015,1.59035,1.02515,7.7706,-,-,-
2011/11/04,30.005,-,1.38185,78.06,1.6016,1.03855,7.7669,-,-,-
2011/11/07,30.083,-,1.3769,78.11,1.6021,1.03595,7.7685,-,-,-
2011/11/08,30.077,-,1.37475,78.05,1.60405,1.0316,7.7704,-,-,-
2011/11/09,30.048,-,1.38255,77.565,1.6087,1.03505,7.76925,-,-,-
2011/11/10,30.255,-,1.35495,77.725,1.5934,1.01585,7.7766,-,-,-
2011/11/11,30.137,-,1.3623,77.565,1.59245,1.0151,7.7794,-,-,-
2011/11/14,30.163,-,1.37695,77.1,1.60635,1.02935,7.7793,-,-,-
2011/11/15,30.2,-,1.36065,77.095,1.58835,1.01745,7.7815,-,-,-
2011/11/16,30.223,-,1.3446,76.995,1.57645,1.0081,7.7852,-,-,-
2011/11/17,30.205,-,1.34895,77.03,1.5742,1.0095,7.7847,-,-,-
2011/11/18,30.234,-,1.34755,76.875,1.57635,0.9987,7.7878,-,-,-
2011/11/21,30.25,-,1.3522,76.825,1.5749,0.99755,7.7885,-,-,-
2011/11/22,30.309,-,1.34795,77.06,1.56275,0.98475,7.79,-,-,-
2011/11/23,30.384,-,1.34635,77.04,1.5614,0.97645,7.7925,-,-,-
2011/11/24,30.411,-,1.3372,77.095,1.5552,0.97315,7.7939,-,-,-
2011/11/25,30.494,-,1.33125,77.415,1.5458,0.97005,7.7953,-,-,-
2011/11/28,30.418,-,1.32905,77.63,1.55025,0.98425,7.7942,-,-,-
2011/11/29,30.403,-,1.3365,78.035,1.55245,0.99685,7.7929,-,-,-
2011/11/30,30.33,-,1.3337,77.915,1.56,1.00175,7.7891,-,-,-
2011/12/01,30.114,-,1.34665,77.675,1.5701,1.02415,7.7748,-,-,-
2011/12/02,30.16,-,1.34615,77.81,1.56775,1.02225,7.772,-,-,-
2011/12/05,30.194,-,1.34055,77.98,1.5602,1.02185,7.7711,-,-,-
2011/12/06,30.214,-,1.33685,77.78,1.56205,1.01695,7.7741,-,-,-
2011/12/07,30.172,-,1.34225,77.74,1.56135,1.0269,7.773,-,-,-
2011/12/08,30.182,-,1.34045,77.655,1.57085,1.0263,7.7754,-,-,-
2011/12/09,30.224,-,1.3327,77.61,1.56105,1.01115,7.78035,-,-,-
2011/12/12,30.208,-,1.3344,77.635,1.5633,1.01775,7.7804,-,-,-
2011/12/13,30.249,-,1.3186,77.885,1.55995,1.00755,7.7815,-,-,-
2011/12/14,30.27,-,1.303,77.98,1.54835,1.00015,7.77945,-,-,-
2011/12/15,30.332,-,1.2989,78.075,1.54455,0.98845,7.784,-,-,-
2011/12/16,30.34,-,1.30275,77.89,1.5526,0.997,7.7811,-,-,-
2011/12/19,30.386,-,1.3002,77.96,1.5489,0.99185,7.7853,-,-,-
2011/12/20,30.363,-,1.30075,78.01,1.55225,0.99405,7.783,-,-,-
2011/12/21,30.256,-,1.3107,77.805,1.5671,1.01445,7.7809,-,-,-
2011/12/22,30.302,-,1.30455,78.065,1.56665,1.00835,7.7816,-,-,-
2011/12/23,30.281,-,1.307,78.1,1.5687,1.01635,7.7803,-,-,-
2011/12/26,30.286,-,1.3063,78,1.5628,1.01645,7.7777,-,-,-
2011/12/27,30.308,-,1.30755,77.925,1.5624,1.01535,7.7792,-,-,-
2011/12/28,30.306,-,1.3065,77.79,1.5657,1.0155,7.7756,-,-,-
2011/12/29,30.286,-,1.29295,77.755,1.54565,1.00905,7.7741,-,-,-
2011/12/30,30.31,-,1.29315,77.55,1.54125,1.01525,7.7709,-,-,-
