日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2010/03/09,31.85,-,1.36115,89.98,1.5009,0.90905,7.759,-,-,-
2010/03/10,31.747,-,1.35985,90.03,1.49695,0.91545,7.7594,-,-,-
2010/03/11,31.8,-,1.3647,90.385,1.49855,0.91485,7.75895,-,-,-
2010/03/12,31.77,-,1.36995,90.605,1.5067,0.91635,7.76015,-,-,-
2010/03/15,31.793,-,1.37445,90.595,1.5169,0.9146,7.75825,-,-,-
2010/03/16,31.806,-,1.36895,90.055,1.50475,0.91495,7.7591,-,-,-
2010/03/17,31.745,-,1.37855,90.635,1.522,0.91815,7.7618,-,-,-
2010/03/18,31.69,-,1.36835,90.14,1.52845,0.9209,7.7617,-,-,-
2010/03/19,31.729,-,1.36225,90.46,1.52425,0.92205,7.75935,-,-,-
2010/03/22,31.801,-,1.3515,90.51,1.4956,0.91405,7.76105,-,-,-
2010/03/23,31.814,-,1.35535,90.285,1.508,0.91735,7.7616,-,-,-
2010/03/24,31.794,-,1.34245,90.595,1.4988,0.91655,7.7618,-,-,-
2010/03/25,31.828,-,1.32965,92.055,1.48715,0.90925,7.7618,-,-,-
2010/03/26,31.87,-,1.3338,92.605,1.4888,0.91025,7.76215,-,-,-
2010/03/29,31.793,-,1.34355,92.595,1.4932,0.90855,7.7642,-,-,-
2010/03/30,31.773,-,1.3484,92.415,1.50015,0.91875,7.76375,-,-,-
2010/03/31,31.767,-,1.34045,93.33,1.5076,0.91495,7.76355,-,-,-
2010/04/01,31.744,-,1.35045,93.46,1.52125,0.91635,7.7654,-,-,-
2010/04/02,31.73,-,1.35785,93.825,1.52765,0.91925,7.7676,-,-,-
2010/04/06,31.669,-,1.34275,93.99,1.52285,0.92265,7.7661,-,-,-
2010/04/07,31.574,-,1.33745,94.16,1.5257,0.9263,7.7638,-,-,-
2010/04/08,31.59,-,1.33315,93.19,1.5225,0.9279,7.7624,-,-,-
2010/04/09,31.571,-,1.3345,93.57,1.5275,0.92715,7.7585,-,-,-
2010/04/12,31.505,-,1.36645,93.16,1.54545,0.9323,7.7579,-,-,-
2010/04/13,31.57,-,1.3581,92.765,1.5361,0.9242,7.7602,-,-,-
2010/04/14,31.45,-,1.3651,93.28,1.5419,0.93175,7.7597,-,-,-
2010/04/15,31.363,-,1.3637,93.345,1.5513,0.9346,7.7611,-,-,-
2010/04/16,31.37,-,1.35385,92.765,1.5444,0.9304,7.7616,-,-,-
2010/04/19,31.445,-,1.34615,91.955,1.5239,0.91855,7.7626,-,-,-
2010/04/20,31.43,-,1.347,92.61,1.53155,0.92775,7.7622,-,-,-
2010/04/21,31.362,-,1.3414,93.195,1.5372,0.9328,7.7631,-,-,-
2010/04/22,31.39,-,1.33925,92.825,1.5427,0.9268,7.7632,-,-,-
2010/04/23,31.353,-,1.32345,93.44,1.53715,0.9206,7.7625,-,-,-
2010/04/26,31.309,-,1.33785,94.225,1.54595,0.9289,7.7626,-,-,-
2010/04/27,31.278,-,1.33785,93.975,1.5454,0.92585,7.7639,-,-,-
2010/04/28,31.375,-,1.32075,93.135,1.52775,0.9215,7.7647,-,-,-
2010/04/29,31.408,-,1.32315,93.955,1.5158,0.92525,7.76705,-,-,-
2010/04/30,31.368,-,1.3241,94.025,1.53255,0.92995,7.76525,-,-,-
2010/05/03,31.393,-,1.3225,93.935,1.5246,0.92475,7.76455,-,-,-
2010/05/04,31.4,-,1.3184,94.875,1.5226,0.92175,7.7629,-,-,-
2010/05/05,31.513,-,1.2953,94.78,1.513,0.90885,7.7666,-,-,-
2010/05/06,31.59,-,1.2819,93.82,1.51025,0.9043,7.76675,-,-,-
2010/05/07,31.71,-,1.26675,91.81,1.45985,0.88675,7.7785,-,-,-
2010/05/10,31.598,-,1.29145,92.71,1.4866,0.9012,7.7793,-,-,-
2010/05/11,31.55,-,1.27395,92.76,1.4839,0.89805,7.7799,-,-,-
2010/05/12,31.691,-,1.2626,92.58,1.49055,0.89165,7.78085,-,-,-
2010/05/13,31.669,-,1.2654,93.2,1.4858,0.89945,7.78225,-,-,-
2010/05/14,31.648,-,1.25565,92.935,1.4637,0.89675,7.7825,-,-,-
2010/05/17,31.822,-,1.22725,91.89,1.4321,0.8756,7.7984,-,-,-
2010/05/18,31.876,-,1.23405,92.46,1.4441,0.87175,7.80065,-,-,-
2010/05/19,31.96,-,1.2216,92.065,1.43135,0.85755,7.79895,-,-,-
2010/05/20,32.058,-,1.23565,91.41,1.4368,0.83165,7.80355,-,-,-
2010/05/21,32.15,-,1.26365,90.18,1.44455,0.83165,7.8049,-,-,-
2010/05/24,32.106,-,1.25085,90.2,1.4476,0.82915,7.8032,-,-,-
2010/05/25,32.245,-,1.2284,89.83,1.43395,0.81805,7.8018,-,-,-
2010/05/26,32.258,-,1.2285,90.17,1.43705,0.82385,7.80065,-,-,-
2010/05/27,32.164,-,1.22625,90.18,1.44505,0.83165,7.7842,-,-,-
2010/05/28,32.019,-,1.2312,91.15,1.454,0.84975,7.78665,-,-,-
2010/05/31,31.967,-,1.23235,91.53,1.4476,0.85095,7.7913,-,-,-
2010/06/01,32.15,-,1.22765,91.215,1.4493,0.84005,7.7908,-,-,-
2010/06/02,32.294,-,1.22085,91.455,1.4728,0.83095,7.7947,-,-,-
2010/06/03,32.105,-,1.23155,92.295,1.46995,0.85005,7.7883,-,-,-
2010/06/04,32.163,-,1.21675,92.66,1.46125,0.84365,7.79145,-,-,-
2010/06/07,32.443,-,1.1921,91.265,1.44375,0.81525,7.79715,-,-,-
2010/06/08,32.358,-,1.19585,91.615,1.44955,0.8186,7.8036,-,-,-
2010/06/09,32.405,-,1.19295,91.405,1.4404,0.82075,7.8048,-,-,-
2010/06/10,32.443,-,1.20405,91.175,1.4576,0.8368,7.7987,-,-,-
2010/06/11,32.342,-,1.21055,91.575,1.47145,0.84445,7.7922,-,-,-
2010/06/14,32.279,-,1.21705,91.885,1.4608,0.85605,7.7925,-,-,-
2010/06/15,32.277,-,1.2211,91.555,1.4745,0.8565,7.7932,-,-,-
2010/06/17,32.27,-,1.22705,91.31,1.47125,0.8597,7.7869,-,-,-
2010/06/18,32.153,-,1.2399,90.755,1.4817,0.86875,7.787,-,-,-
2010/06/21,31.818,-,1.2448,90.815,1.4893,0.88215,7.772,-,-,-
2010/06/22,31.8,-,1.2306,90.89,1.47635,0.8776,7.77665,-,-,-
2010/06/23,32.005,-,1.2268,90.475,1.4829,0.87065,7.77945,-,-,-
2010/06/24,32.007,-,1.2333,89.845,1.4973,0.87355,7.7773,-,-,-
2010/06/25,32.096,-,1.23175,89.52,1.4954,0.86305,7.7786,-,-,-
2010/06/28,31.991,-,1.23815,89.405,1.50505,0.875,7.7854,-,-,-
2010/06/29,32.08,-,1.2254,88.68,1.5084,0.8644,7.7829,-,-,-
2010/06/30,32.183,-,1.22085,88.525,1.5046,0.85005,7.7837,-,-,-
2010/07/01,32.276,-,1.22275,88.365,1.4937,0.8363,7.7884,-,-,-
2010/07/02,32.2,-,1.24905,87.935,1.5158,0.84475,7.79,-,-,-
2010/07/05,32.243,-,1.2543,87.925,1.5181,0.84345,7.79265,-,-,-
2010/07/06,32.198,-,1.2553,87.745,1.5148,0.84035,7.7899,-,-,-
2010/07/07,32.179,-,1.25995,87.44,1.51345,0.84855,7.7919,-,-,-
2010/07/08,32.095,-,1.26595,88.335,1.51945,0.87285,7.7893,-,-,-
2010/07/09,32.046,-,1.26845,88.625,1.51615,0.87645,7.7855,-,-,-
2010/07/12,32.04,-,1.25945,88.945,1.5013,0.87225,7.77405,-,-,-
2010/07/13,32.123,-,1.25945,88.535,1.50245,0.87315,7.7759,-,-,-
2010/07/14,32.149,-,1.2711,88.98,1.52205,0.88165,7.7739,-,-,-
2010/07/15,32.12,-,1.2752,88.13,1.52835,0.88165,7.7719,-,-,-
2010/07/16,32.119,-,1.29175,87.04,1.5416,0.87625,7.77345,-,-,-
2010/07/19,32.165,-,1.2908,86.705,1.5322,0.86895,7.77625,-,-,-
2010/07/20,32.118,-,1.2971,87.035,1.5264,0.8779,7.7756,-,-,-
2010/07/21,32.139,-,1.28785,87.165,1.52795,0.8808,7.77865,-,-,-
2010/07/22,32.204,-,1.27825,86.505,1.5193,0.8775,7.7774,-,-,-
2010/07/23,32.119,-,1.2908,87.015,1.52915,0.89345,7.7739,-,-,-
2010/07/26,32.126,-,1.2921,87.54,1.5446,0.89445,7.7666,-,-,-
2010/07/27,32.015,-,1.30095,86.99,1.5505,0.90245,7.76975,-,-,-
2010/07/28,32.015,-,1.3011,87.81,1.5594,0.89495,7.76765,-,-,-
2010/07/29,32.034,-,1.3012,87.145,1.5618,0.89605,7.76775,-,-,-
2010/07/30,31.976,-,1.3069,86.435,1.5638,0.89915,7.7672,-,-,-
2010/08/02,31.806,-,1.30865,86.56,1.5727,0.9101,7.76535,-,-,-
2010/08/03,31.78,-,1.3166,86.47,1.5876,0.91185,7.7661,-,-,-
2010/08/04,31.798,-,1.32155,85.415,1.59275,0.9112,7.7636,-,-,-
2010/08/05,31.84,-,1.3163,86.18,1.58975,0.9159,7.7658,-,-,-
2010/08/06,31.751,-,1.3185,86.1,1.58835,0.91505,7.7641,-,-,-
2010/08/09,31.694,-,1.3281,85.495,1.5971,0.91845,7.7614,-,-,-
2010/08/10,31.76,-,1.31485,85.83,1.5809,0.9117,7.7631,-,-,-
2010/08/11,31.8,-,1.3109,85.225,1.5818,0.90755,7.7644,-,-,-
2010/08/12,31.94,-,1.28935,85.365,1.56965,0.89685,7.76725,-,-,-
2010/08/13,31.909,-,1.2862,86.095,1.5622,0.901,7.769,-,-,-
2010/08/16,31.95,-,1.27975,85.855,1.5612,0.8922,7.7718,-,-,-
2010/08/17,31.903,-,1.2859,85.35,1.56845,0.90225,7.7718,-,-,-
2010/08/18,31.93,-,1.2851,85.435,1.5566,0.9027,7.77065,-,-,-
2010/08/19,31.893,-,1.2802,85.755,1.5567,0.89665,7.7709,-,-,-
2010/08/20,31.925,-,1.28055,85.325,1.5577,0.89005,7.7732,-,-,-
2010/08/23,31.935,-,1.2713,85.365,1.5568,0.89105,7.77595,-,-,-
2010/08/24,31.959,-,1.26435,84.94,1.5424,0.88785,7.77515,-,-,-
2010/08/25,32.033,-,1.26345,84.275,1.5419,0.88285,7.7766,-,-,-
2010/08/26,31.981,-,1.271,84.785,1.5554,0.88745,7.7772,-,-,-
2010/08/27,32.017,-,1.27245,84.745,1.55255,0.887,7.77845,-,-,-
2010/08/30,32.008,-,1.27325,85.35,1.5524,0.8985,7.7796,-,-,-
2010/08/31,32.038,-,1.2661,84.265,1.5459,0.89375,7.7802,-,-,-
2010/09/01,32.027,-,1.2699,84.37,1.53825,0.8988,7.7779,-,-,-
2010/09/02,32.017,-,1.27945,84.24,1.54425,0.9074,7.77535,-,-,-
2010/09/03,31.978,-,1.28225,84.235,1.54125,0.90785,7.7728,-,-,-
2010/09/06,31.882,-,1.2896,84.365,1.5471,0.91705,7.7697,-,-,-
2010/09/07,31.93,-,1.2795,84.085,1.53635,0.91275,7.7684,-,-,-
2010/09/08,31.984,-,1.27135,83.47,1.5377,0.9126,7.7718,-,-,-
2010/09/09,31.908,-,1.27015,83.65,1.5466,0.9212,7.7721,-,-,-
2010/09/10,31.894,-,1.2687,83.87,1.5408,0.92235,7.76825,-,-,-
2010/09/13,31.76,-,1.27975,84.13,1.54165,0.93005,7.7674,-,-,-
2010/09/14,31.759,-,1.2879,83.4,1.5402,0.93365,7.7677,-,-,-
2010/09/15,31.787,-,1.29855,84.835,1.54955,0.93825,7.7667,-,-,-
2010/09/16,31.767,-,1.2987,85.315,1.55985,0.93365,7.7676,-,-,-
2010/09/17,31.706,-,1.3133,85.735,1.5683,0.94435,7.7661,-,-,-
2010/09/20,31.657,-,1.3072,85.68,1.56585,0.94415,7.765,-,-,-
2010/09/21,31.625,-,1.3091,85.575,1.5573,0.94475,7.7635,-,-,-
2010/09/23,31.541,-,1.33955,84.6,1.5653,0.95675,7.7579,-,-,-
2010/09/24,31.536,-,1.3337,84.985,1.56705,0.9498,7.7608,-,-,-
2010/09/27,31.427,-,1.34725,84.275,1.5823,0.95835,7.75755,-,-,-
2010/09/28,31.4,-,1.3459,84.215,1.5812,0.95955,7.7589,-,-,-
2010/09/29,31.292,-,1.3586,83.675,1.5834,0.968,7.7577,-,-,-
2010/09/30,31.251,-,1.359,83.515,1.58465,0.9668,7.7596,-,-,-
2010/10/01,31.114,-,1.36645,83.45,1.57435,0.9674,7.76065,-,-,-
2010/10/04,31.007,-,1.37565,83.575,1.58,0.96885,7.7611,-,-,-
2010/10/05,31.139,-,1.36835,83.74,1.58115,0.95755,7.7588,-,-,-
2010/10/06,30.829,-,1.3847,83.13,1.59085,0.9715,7.7567,-,-,-
2010/10/07,30.763,-,1.3931,82.84,1.58835,0.98375,7.7559,-,-,-
2010/10/08,30.79,-,1.39395,82.375,1.58745,0.9825,7.7561,-,-,-
2010/10/11,30.77,-,1.39695,82.03,1.59385,0.98555,7.7573,-,-,-
2010/10/12,30.947,-,1.3877,81.96,1.59145,0.97935,7.7604,-,-,-
2010/10/13,30.858,-,1.3965,81.815,1.5837,0.98535,7.7602,-,-,-
2010/10/14,30.705,-,1.40815,81.205,1.598,0.9961,7.7598,-,-,-
2010/10/15,30.712,-,1.4042,81.325,1.60095,0.9913,7.7591,-,-,-
2010/10/18,30.817,-,1.38855,81.13,1.5949,0.98545,7.7598,-,-,-
2010/10/19,30.898,-,1.39135,81.445,1.5869,0.9861,7.7584,-,-,-
2010/10/20,30.858,-,1.3771,81.375,1.5725,0.97535,7.7616,-,-,-
2010/10/21,30.806,-,1.3908,81.17,1.579,0.9814,7.7645,-,-,-
2010/10/22,30.802,-,1.3958,81.145,1.57295,0.98365,7.7657,-,-,-
2010/10/25,30.653,-,1.40325,80.95,1.576,0.9935,7.7618,-,-,-
2010/10/26,30.56,-,1.39775,80.72,1.57455,0.99235,7.7593,-,-,-
2010/10/27,30.784,-,1.382,81.69,1.58305,0.97365,7.7591,-,-,-
2010/10/28,30.674,-,1.38155,81.625,1.5804,0.97555,7.7582,-,-,-
2010/10/29,30.594,-,1.3888,80.645,1.5934,0.9763,7.7562,-,-,-
2010/11/01,30.468,-,1.3994,80.41,1.6063,0.988,7.7534,-,-,-
2010/11/02,30.487,-,1.3936,80.535,1.6061,0.9986,7.7524,-,-,-
2010/11/03,30.429,-,1.40115,80.66,1.604,0.99755,7.7518,-,-,-
2010/11/04,30.283,-,1.41235,80.815,1.61135,1.00485,7.7513,-,-,-
2010/11/05,30.087,-,1.41945,80.795,1.6263,1.014,7.7518,-,-,-
2010/11/08,30.159,-,1.39695,81.185,1.61475,1.01455,7.7523,-,-,-
2010/11/09,30.18,-,1.3857,80.95,1.612,1.01075,7.7521,-,-,-
2010/11/10,30.196,-,1.3764,81.82,1.6,1.00305,7.7517,-,-,-
2010/11/11,30.04,-,1.3792,82.195,1.6147,1.00475,7.752,-,-,-
2010/11/12,30.222,-,1.36105,82.415,1.60635,0.9914,7.7522,-,-,-
2010/11/15,30.266,-,1.3682,82.655,1.61175,0.985,7.7524,-,-,-
2010/11/16,30.266,-,1.3639,82.95,1.6069,0.98795,7.7533,-,-,-
2010/11/17,30.379,-,1.34895,83.405,1.58805,0.9759,7.7558,-,-,-
2010/11/18,30.4,-,1.3584,83.295,1.59065,0.98405,7.7545,-,-,-
2010/11/19,30.34,-,1.3626,83.365,1.6027,0.98455,7.7543,-,-,-
2010/11/22,30.27,-,1.3764,83.4,1.6015,0.99305,7.7563,-,-,-
2010/11/23,30.389,-,1.35855,83.385,1.5941,0.98545,7.7572,-,-,-
2010/11/24,30.48,-,1.34045,83.27,1.5831,0.97945,7.7587,-,-,-
2010/11/25,30.43,-,1.33145,83.505,1.57515,0.9776,7.7593,-,-,-
2010/11/26,30.421,-,1.33235,83.745,1.5738,0.97285,7.7627,-,-,-
2010/11/29,30.491,-,1.32185,84.085,1.5602,0.9628,7.7642,-,-,-
2010/11/30,30.472,-,1.3102,84.03,1.5547,0.96215,7.76475,-,-,-
2010/12/01,30.459,-,1.30235,83.43,1.55905,0.95865,7.76545,-,-,-
2010/12/02,30.369,-,1.3103,84.095,1.5607,0.96415,7.7682,-,-,-
2010/12/03,30.35,-,1.3213,83.655,1.5609,0.97595,7.7677,-,-,-
2010/12/06,30.148,-,1.33485,82.945,1.57375,0.9878,7.7656,-,-,-
2010/12/07,30.123,-,1.3344,82.46,1.5756,0.99155,7.7629,-,-,-
2010/12/08,30.165,-,1.32245,83.885,1.57115,0.97885,7.7675,-,-,-
2010/12/09,30.117,-,1.3306,83.755,1.58225,0.98695,7.7691,-,-,-
2010/12/10,30.057,-,1.3251,83.695,1.5781,0.98495,7.77175,-,-,-
2010/12/13,30.045,-,1.31935,84.1,1.5785,0.98465,7.7767,-,-,-
2010/12/14,29.919,-,1.33945,83.465,1.5866,0.9955,7.77675,-,-,-
2010/12/15,29.912,-,1.33475,83.835,1.57615,0.9953,7.7747,-,-,-
2010/12/16,29.85,-,1.32095,84.265,1.5552,0.98555,7.777,-,-,-
2010/12/17,29.794,-,1.32885,83.91,1.5618,0.99085,7.7757,-,-,-
2010/12/20,29.921,-,1.3151,83.88,1.55095,0.9872,7.7791,-,-,-
2010/12/21,29.89,-,1.31695,83.635,1.5545,0.99605,7.7763,-,-,-
2010/12/22,29.961,-,1.3132,83.755,1.5478,0.99725,7.7739,-,-,-
2010/12/23,29.847,-,1.3122,83.13,1.54195,1.0028,7.779,-,-,-
2010/12/24,29.829,-,1.31265,82.98,1.54295,1.0037,7.7801,-,-,-
2010/12/27,29.522,-,1.3117,82.785,1.541,1.00305,7.78105,-,-,-
2010/12/28,29.462,-,1.324,82.485,1.54855,1.0093,7.7818,-,-,-
2010/12/29,29.42,-,1.3122,82.27,1.53995,1.01085,7.782,-,-,-
2010/12/30,29.228,-,1.3233,81.46,1.55155,1.0167,7.7843,-,-,-
2010/12/31,29.17,-,1.33,81.5,1.5442,1.0168,7.7768,-,-,-
