日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2018/05/04,29.716,4.674891,1.19665,109.075,1.3563,0.7524,7.8498,6.3565,12.63815,0.70165
2018/05/07,29.763,4.675589,1.1928,109.215,1.35405,0.7518,7.84955,6.3656,12.5439,0.7014
2018/05/08,29.783,4.678075,1.1905,108.98,1.3527,0.7487,7.84945,6.3665,12.5409,0.70045
2018/05/09,29.928,4.689927,1.1837,109.71,1.35295,0.7425,7.84985,6.38135,12.6479,0.696
2018/05/10,29.872,4.69552,1.1855,109.925,1.35275,0.74745,7.84975,6.3618,12.50125,0.6925
2018/05/11,29.773,4.703003,1.19145,109.39,1.35265,0.7539,7.8497,6.33065,12.3213,0.69655
2018/05/14,29.742,4.699236,1.1975,109.52,1.35795,0.75485,7.84985,6.3291,12.2344,0.69525
2018/05/15,29.848,4.702523,1.19265,109.85,1.35295,0.75205,7.8492,6.34725,12.41525,0.6919
2018/05/16,29.892,4.701563,1.18445,110.175,1.35025,0.74905,7.84995,6.3579,12.5239,0.68885
2018/05/17,29.906,4.704453,1.1816,110.585,1.35225,0.75315,7.84975,6.35695,12.46865,0.68865
2018/05/18,29.912,4.702675,1.1811,110.905,1.3507,0.75135,7.84985,6.36065,12.5531,0.69065
2018/05/21,29.992,4.698757,1.17245,111.34,1.34045,0.75165,7.84985,6.38295,12.85315,0.68905
2018/05/22,29.922,4.71095,1.182,110.97,1.34605,0.76005,7.84915,6.3516,12.5265,0.6968
2018/05/23,29.96,4.698207,1.17175,109.95,1.33915,0.75305,7.8489,6.3769,12.6561,0.68975
2018/05/24,29.915,4.68798,1.173,109.64,1.33725,0.75605,7.8473,6.3812,12.4255,0.69135
2018/05/25,29.945,4.691723,1.1705,109.37,1.3355,0.75775,7.84615,6.3825,12.4787,0.69285
2018/05/28,29.928,4.685438,1.1691,109.48,1.3318,0.7563,7.84475,6.38745,12.45055,0.69465
2018/05/29,29.988,4.675189,1.15705,108.725,1.3247,0.7541,7.8471,6.4143,12.59075,0.6928
2018/05/30,30.05,4.68188,1.16005,108.77,1.32815,0.75275,7.845,6.41835,12.5699,0.6931
2018/05/31,29.98,4.684885,1.17175,108.75,1.33395,0.7583,7.84775,6.3993,12.4692,0.7
2018/06/01,29.864,4.657052,1.169,109.12,1.32875,0.75505,7.8442,6.41265,12.6516,0.6992
2018/06/04,29.82,4.652576,1.1688,109.48,1.33515,0.76295,7.84645,6.40935,12.5832,0.70135
2018/06/05,29.815,4.662321,1.1705,109.79,1.33265,0.76395,7.8469,6.3949,12.5586,0.70405
2018/06/06,29.738,4.655573,1.1762,110.02,1.34195,0.7646,7.8469,6.3876,12.8004,0.70375
2018/06/07,29.74,4.6566,1.182,109.9,1.34575,0.7651,7.8454,6.38665,12.7275,0.7051
2018/06/08,29.816,4.654337,1.1772,109.38,1.34145,0.75865,7.84555,6.40605,13.24455,0.70175
2018/06/11,29.821,4.661052,1.18095,109.965,1.34235,0.76135,7.8458,6.3979,13.04105,0.70395
2018/06/12,29.86,4.667566,1.1799,110.3,1.34065,0.76175,7.84685,6.39735,13.16375,0.70355
2018/06/13,29.89,4.668609,1.1739,110.655,1.33255,0.75665,7.8486,6.40235,13.3589,0.70085
2018/06/14,29.938,4.687512,1.1818,109.965,1.34015,0.7559,7.84835,6.38675,13.2022,0.70375
2018/06/15,30.002,4.674132,1.1595,110.43,1.32595,0.7464,7.84915,6.41875,13.3799,0.69475
2018/06/19,30.186,4.665488,1.15825,109.72,1.32035,0.73715,7.8489,6.47005,13.8407,0.69025
2018/06/20,30.17,4.658459,1.15555,110.14,1.31565,0.73885,7.8478,6.4764,13.6991,0.68925
2018/06/21,30.302,4.652478,1.1555,110.605,1.3139,0.7362,7.84555,6.5131,13.74865,0.6839
2018/06/22,30.307,4.659974,1.1655,110.16,1.32905,0.7415,7.8454,6.5037,13.55605,0.68985
2018/06/25,30.403,4.648527,1.1653,109.55,1.32505,0.7434,7.8473,6.54035,13.4613,0.69085
2018/06/26,30.412,4.637343,1.16825,109.66,1.32645,0.7406,7.8476,6.55805,13.53915,0.6882
2018/06/27,30.454,4.613751,1.16465,109.75,1.3201,0.7374,7.84785,6.6007,13.64535,0.68215
2018/06/28,30.586,4.61714,1.15545,110.345,1.30775,0.73395,7.8475,6.62445,13.874,0.6763
2018/06/29,30.5,4.599217,1.16135,110.665,1.3108,0.7385,7.8464,6.63155,13.75725,0.67635
2018/07/02,30.523,4.577992,1.16375,110.77,1.3153,0.73755,7.8462,6.66735,13.83045,0.67535
2018/07/03,30.586,4.580284,1.16675,110.94,1.3174,0.7384,7.8458,6.67775,13.7468,0.67255
2018/07/04,30.501,4.598758,1.16385,110.535,1.31745,0.73825,7.842,6.63245,13.72265,0.67605
2018/07/05,30.54,4.595354,1.16845,110.66,1.3238,0.73845,7.84705,6.64585,13.6872,0.67775
2018/07/06,30.5,4.579819,1.1707,110.555,1.32435,0.74065,7.8483,6.65965,13.54275,0.68155
2018/07/09,30.386,4.588438,1.17705,110.43,1.3346,0.74715,7.84845,6.6223,13.4387,0.6842
2018/07/10,30.403,4.587326,1.17425,111.08,1.32845,0.74585,7.8484,6.6276,13.3685,0.68305
2018/07/11,30.481,4.564316,1.1732,111.03,1.3277,0.74145,7.84895,6.6781,13.40755,0.68175
2018/07/12,30.542,4.567587,1.16815,112.315,1.32195,0.7389,7.8482,6.6867,13.4836,0.677
2018/07/13,30.556,4.553883,1.1628,112.745,1.3124,0.73845,7.8486,6.7099,13.3267,0.674
2018/07/16,30.575,4.561821,1.16935,112.455,1.32425,0.74315,7.84865,6.70235,13.24165,0.67725
2018/07/17,30.516,4.558144,1.1732,112.33,1.32405,0.7426,7.8484,6.69485,13.2344,0.6836
2018/07/18,30.582,4.533231,1.1619,113.04,1.30885,0.7348,7.8493,6.7462,13.3159,0.67525
2018/07/19,30.632,4.509674,1.1607,113.02,1.30195,0.7373,7.8493,6.7925,13.3739,0.6752
2018/07/20,30.716,4.520934,1.1648,112.455,1.3016,0.73695,7.8479,6.79415,13.488,0.67625
2018/07/23,30.645,4.510852,1.17305,110.95,1.31515,0.7415,7.847,6.7936,13.4752,0.68195
2018/07/24,30.72,4.496486,1.16875,111.215,1.3114,0.7381,7.84615,6.832,13.4621,0.6791
2018/07/25,30.632,4.510899,1.169,111.26,1.31505,0.74065,7.84595,6.79065,13.2393,0.68015
2018/07/26,30.573,4.497747,1.1722,110.715,1.31855,0.7433,7.8477,6.7974,13.17615,0.6829
2018/07/27,30.592,4.483716,1.16425,111.08,1.31065,0.7383,7.8485,6.8229,13.2021,0.6776
2018/07/30,30.609,4.477913,1.1665,111.075,1.31235,0.7399,7.84805,6.83555,13.1897,0.68055
2018/07/31,30.614,4.476746,1.1717,111.39,1.31425,0.74185,7.8489,6.83845,13.166,0.6816
2018/08/01,30.616,4.489898,1.1686,112.085,1.3116,0.74065,7.84945,6.81885,13.2896,0.67975
2018/08/02,30.682,4.483837,1.1621,111.655,1.30795,0.7375,7.84925,6.8428,13.33335,0.67675
2018/08/03,30.706,4.452247,1.1573,111.72,1.29895,0.73565,7.8492,6.89675,13.47295,0.6729
2018/08/06,30.63,4.465823,1.1562,111.275,1.29655,0.73935,7.8489,6.85875,13.38065,0.67385
2018/08/07,30.621,4.473238,1.1576,111.34,1.29595,0.74295,7.84925,6.8454,13.36705,0.67485
2018/08/08,30.616,4.480927,1.1597,110.95,1.2915,0.742,7.8497,6.8325,13.3114,0.6743
2018/08/09,30.626,4.483003,1.1588,111.08,1.28535,0.74185,7.84965,6.8316,13.5118,0.6653
2018/08/10,30.708,4.473849,1.1461,110.78,1.27635,0.7306,7.8499,6.8639,13.89005,0.65885
2018/08/13,30.812,4.474241,1.1375,110.2,1.27425,0.7273,7.8498,6.88655,14.4592,0.65765
2018/08/14,30.807,4.471975,1.1416,111.08,1.2804,0.7264,7.85,6.8889,14.0875,0.65955
2018/08/15,30.858,4.46219,1.13255,111.265,1.2714,0.7225,7.85,6.91545,14.2839,0.6551
2018/08/16,30.845,4.471137,1.1372,110.805,1.27085,0.72655,7.8496,6.8987,14.5081,0.65835
2018/08/17,30.802,4.492749,1.1416,110.705,1.27315,0.7287,7.8487,6.85595,14.6523,0.6608
2018/08/20,30.76,4.496589,1.14145,110.66,1.2738,0.73125,7.84975,6.84075,14.5006,0.662
2018/08/21,30.73,4.498257,1.1518,110.145,1.28265,0.73565,7.8498,6.83155,14.39815,0.6668
2018/08/22,30.73,4.487318,1.1558,110.43,1.2874,0.7338,7.8499,6.8482,14.43725,0.66855
2018/08/23,30.79,4.481238,1.156,110.775,1.2864,0.729,7.84995,6.87085,14.36915,0.6674
2018/08/24,30.783,4.47591,1.1561,111.41,1.2834,0.728,7.84985,6.8775,14.33935,0.66465
2018/08/27,30.772,4.521361,1.1611,111.14,1.28395,0.73125,7.84995,6.8059,14.281,0.66755
2018/08/28,30.724,4.518609,1.1692,111.12,1.2897,0.7348,7.8499,6.79945,14.16685,0.6698
2018/08/29,30.706,4.501285,1.16705,111.185,1.2872,0.731,7.84945,6.8216,14.37595,0.67035
2018/08/30,30.711,4.48918,1.1701,111.675,1.3026,0.729,7.8494,6.8411,14.5451,0.6663
2018/08/31,30.731,4.491305,1.16845,110.75,1.3023,0.72525,7.8477,6.84235,14.737,0.66565
2018/09/03,30.712,4.496145,1.1622,110.99,1.29175,0.7214,7.84955,6.83075,14.7069,0.6619
2018/09/04,30.766,4.493344,1.1561,111.47,1.28255,0.71715,7.84915,6.847,15.0713,0.6552
2018/09/05,30.806,4.488958,1.1556,111.5,1.2805,0.71565,7.8483,6.8626,15.63375,0.65455
2018/09/06,30.802,4.504823,1.1638,111.265,1.2921,0.71885,7.84935,6.83755,15.35735,0.6596
2018/09/07,30.776,4.495266,1.1646,110.69,1.2935,0.71565,7.84935,6.8463,15.19245,0.65795
2018/09/10,30.83,4.48743,1.1566,111.025,1.2933,0.71165,7.8499,6.8703,15.17595,0.65295
2018/09/11,30.814,4.482605,1.16285,111.51,1.3061,0.7125,7.84965,6.87415,15.01355,0.6531
2018/09/12,30.825,4.481955,1.1594,111.46,1.3032,0.71175,7.84905,6.8776,15.07735,0.6521
2018/09/13,30.805,4.497715,1.162,111.5,1.30405,0.7186,7.8476,6.84905,14.84265,0.65555
2018/09/14,30.76,4.494251,1.1715,111.88,1.31245,0.7212,7.84835,6.8443,14.74415,0.6593
2018/09/17,30.805,4.481357,1.165,111.915,1.30915,0.71685,7.84695,6.87405,14.97215,0.65625
2018/09/18,30.813,4.483322,1.168,111.92,1.31425,0.72,7.8439,6.8728,14.91885,0.65905
2018/09/19,30.793,4.49664,1.17075,112.38,1.3161,0.72465,7.84505,6.848,14.73425,0.6605
2018/09/20,30.795,4.494315,1.1706,112.26,1.3196,0.72715,7.8441,6.852,14.4467,0.6663
2018/09/21,30.716,4.492584,1.1776,112.73,1.32265,0.72915,7.81885,6.83705,14.27205,0.6694
2018/09/25,30.675,4.465789,1.1745,112.95,1.31305,0.72385,7.81,6.8689,14.42495,0.66405
2018/09/26,30.697,4.464848,1.1771,112.83,1.31615,0.7256,7.8124,6.87525,14.28225,0.6658
2018/09/27,30.602,4.449929,1.17105,112.69,1.31175,0.72325,7.815,6.87695,14.1566,0.66435
2018/09/28,30.551,4.444498,1.1629,113.415,1.3075,0.7222,7.82355,6.8739,14.1531,0.66095
