日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2008/03/10,30.6532,-,-,-,-,-,-,-,-,-
2008/03/11,30.6338,-,-,-,-,-,-,-,-,-
2008/03/12,30.5517,-,-,-,-,-,-,-,-,-
2008/03/13,30.6978,-,-,-,-,-,-,-,-,-
2008/03/14,30.7193,-,-,-,-,-,-,-,-,-
2008/03/17,30.8438,-,-,-,-,-,-,-,-,-
2008/03/18,30.7987,-,-,-,-,-,-,-,-,-
2008/03/19,30.6287,-,-,-,-,-,-,-,-,-
2008/03/20,30.7857,-,-,-,-,-,-,-,-,-
2008/03/21,30.6477,-,-,-,-,-,-,-,-,-
2008/03/24,30.2583,-,-,-,-,-,-,-,-,-
2008/03/25,30.1572,-,-,-,-,-,-,-,-,-
2008/03/26,30.0235,-,-,-,-,-,-,-,-,-
2008/03/27,30.117,-,-,-,-,-,-,-,-,-
2008/03/28,30.3363,-,-,-,-,-,-,-,-,-
2008/03/31,30.4647,-,-,-,-,-,-,-,-,-
2008/04/01,30.3415,-,-,-,-,-,-,-,-,-
2008/04/02,30.2367,-,-,-,-,-,-,-,-,-
2008/04/03,30.4142,-,-,-,-,-,-,-,-,-
2008/04/07,30.4085,-,-,-,-,-,-,-,-,-
2008/04/08,30.4263,-,-,-,-,-,-,-,-,-
2008/04/09,30.544,-,-,-,-,-,-,-,-,-
2008/04/10,30.3705,-,-,-,-,-,-,-,-,-
2008/04/11,30.2708,-,-,-,-,-,-,-,-,-
2008/04/14,30.3758,-,-,-,-,-,-,-,-,-
2008/04/15,30.3087,-,-,-,-,-,-,-,-,-
2008/04/16,30.268,-,-,-,-,-,-,-,-,-
2008/04/17,30.2192,-,-,-,-,-,-,-,-,-
2008/04/18,30.2872,-,-,-,-,-,-,-,-,-
2008/04/21,30.3065,-,-,-,-,-,-,-,-,-
2008/04/22,30.2765,-,-,-,-,-,-,-,-,-
2008/04/23,30.2693,-,-,-,-,-,-,-,-,-
2008/04/24,30.2802,-,-,-,-,-,-,-,-,-
2008/04/25,30.3088,-,-,-,-,-,-,-,-,-
2008/04/28,30.3513,-,-,-,-,-,-,-,-,-
2008/04/29,30.4152,-,-,-,-,-,-,-,-,-
2008/04/30,30.4275,-,-,-,-,-,-,-,-,-
2008/05/02,30.4593,-,-,-,-,-,-,-,-,-
2008/05/05,30.4747,-,-,-,-,-,-,-,-,-
2008/05/06,30.4463,-,-,-,-,-,-,-,-,-
2008/05/07,30.4742,-,-,-,-,-,-,-,-,-
2008/05/08,30.6113,-,-,-,-,-,-,-,-,-
2008/05/09,30.8472,-,-,-,-,-,-,-,-,-
2008/05/12,30.6642,-,-,-,-,-,-,-,-,-
2008/05/13,30.775,-,-,-,-,-,-,-,-,-
2008/05/14,30.9115,-,-,-,-,-,-,-,-,-
2008/05/15,30.9628,-,-,-,-,-,-,-,-,-
2008/05/16,30.7725,-,-,-,-,-,-,-,-,-
2008/05/19,30.5105,-,-,-,-,-,-,-,-,-
2008/05/20,30.4868,-,-,-,-,-,-,-,-,-
2008/05/21,30.588,-,-,-,-,-,-,-,-,-
2008/05/22,30.3705,-,-,-,-,-,-,-,-,-
2008/05/23,30.4,-,-,-,-,-,-,-,-,-
2008/05/26,30.5277,-,-,-,-,-,-,-,-,-
2008/05/27,30.5127,-,-,-,-,-,-,-,-,-
2008/05/28,30.5425,-,-,-,-,-,-,-,-,-
2008/05/29,30.4742,-,-,-,-,-,-,-,-,-
2008/05/30,30.398,-,-,-,-,-,-,-,-,-
2008/06/02,30.3392,-,-,-,-,-,-,-,-,-
2008/06/03,30.2817,-,-,-,-,-,-,-,-,-
2008/06/04,30.3328,-,-,-,-,-,-,-,-,-
2008/06/05,30.4495,-,-,-,-,-,-,-,-,-
2008/06/06,30.3953,-,-,-,-,-,-,-,-,-
2008/06/09,30.383,-,-,-,-,-,-,-,-,-
2008/06/10,30.3377,-,-,-,-,-,-,-,-,-
2008/06/11,30.4138,-,-,-,-,-,-,-,-,-
2008/06/12,30.3832,-,-,-,-,-,-,-,-,-
2008/06/13,30.416,-,-,-,-,-,-,-,-,-
2008/06/16,30.4315,-,-,-,-,-,-,-,-,-
2008/06/17,30.3555,-,-,-,-,-,-,-,-,-
2008/06/18,30.2643,-,-,-,-,-,-,-,-,-
2008/06/19,30.3768,-,-,-,-,-,-,-,-,-
2008/06/20,30.3698,-,-,-,-,-,-,-,-,-
2008/06/23,30.401,-,-,107.455,-,-,7.80515,-,-,-
2008/06/24,30.456,-,-,108.035,-,-,7.80755,-,-,-
2008/06/25,30.397,-,-,107.825,-,-,7.8078,-,-,-
2008/06/26,30.378,-,-,107.935,-,-,7.806,-,-,-
2008/06/27,30.405,-,-,107.135,-,-,7.8023,-,-,-
2008/06/30,30.375,-,-,106.04,-,-,7.80085,-,-,-
2008/07/01,30.35,-,-,105.845,-,-,7.7973,-,-,-
2008/07/02,30.375,-,-,105.925,-,-,7.79875,-,-,-
2008/07/03,30.4,-,-,106.095,-,-,7.79875,-,-,-
2008/07/04,30.415,-,-,106.745,-,-,7.7987,-,-,-
2008/07/07,30.393,-,-,107.295,-,-,7.7983,-,-,-
2008/07/08,30.389,-,-,107.06,-,-,7.80225,-,-,-
2008/07/09,30.4,-,-,107.07,-,-,7.80205,-,-,-
2008/07/10,30.4,-,-,106.92,-,-,7.80065,-,-,-
2008/07/11,30.425,-,-,107.195,-,-,7.8028,-,-,-
2008/07/14,30.4,-,-,106.445,-,-,7.80315,-,-,-
2008/07/15,30.412,-,-,105.84,-,-,7.80185,-,-,-
2008/07/16,30.391,-,-,104.425,-,-,7.79685,-,-,-
2008/07/17,30.359,-,-,104.89,-,-,7.7982,-,-,-
2008/07/18,30.34,-,-,106.205,-,-,7.79775,-,-,-
2008/07/21,30.355,-,-,106.865,-,-,7.79865,-,-,-
2008/07/22,30.373,-,-,106.55,-,-,7.79695,-,-,-
2008/07/23,30.376,-,-,107.27,-,-,7.7989,-,-,-
2008/07/24,30.412,-,-,107.8,-,-,7.80065,-,-,-
2008/07/25,30.431,-,-,106.85,-,-,7.79915,-,-,-
2008/07/29,30.465,-,-,107.4,-,-,7.80125,-,-,-
2008/07/30,30.496,-,-,108.005,-,-,7.80335,-,-,-
2008/07/31,30.638,-,-,107.99,-,-,7.80275,-,-,-
2008/08/01,30.655,-,1.55515,107.665,1.98105,0.9364,7.80205,-,-,-
2008/08/04,30.706,-,1.5582,107.705,1.9751,0.93265,7.8047,-,-,-
2008/08/05,30.725,-,1.55315,108.185,1.9592,0.92385,7.80455,-,-,-
2008/08/06,30.838,-,1.54965,108.32,1.957,0.9184,7.8047,-,-,-
2008/08/07,30.847,-,1.5429,109.63,1.9475,0.91025,7.80565,-,-,-
2008/08/08,31.022,-,1.5242,109.595,1.93095,0.89665,7.80845,-,-,-
2008/08/11,31.176,-,1.49785,110.15,1.9193,0.8869,7.81015,-,-,-
2008/08/12,31.164,-,1.4877,110.175,1.9041,0.87715,7.81005,-,-,-
2008/08/13,31.189,-,1.4933,108.865,1.89885,0.8671,7.808,-,-,-
2008/08/14,31.29,-,1.4871,109.485,1.86715,0.86925,7.80915,-,-,-
2008/08/15,31.335,-,1.4773,110.29,1.8641,0.8636,7.81285,-,-,-
2008/08/18,31.399,-,1.47515,110.125,1.87015,0.87295,7.81395,-,-,-
2008/08/19,31.355,-,1.4675,110.04,1.8619,0.8674,7.8123,-,-,-
2008/08/20,31.385,-,1.47725,109.785,1.8661,0.87225,7.80945,-,-,-
2008/08/21,31.42,-,1.478,109.15,1.86265,0.87235,7.8086,-,-,-
2008/08/22,31.341,-,1.48825,108.925,1.8756,0.8797,7.8078,-,-,-
2008/08/25,31.422,-,1.4721,109.985,1.84205,0.86365,7.80905,-,-,-
2008/08/26,31.54,-,1.4682,109.81,1.84345,0.85775,7.80825,-,-,-
2008/08/27,31.507,-,1.4718,109.035,1.84655,0.85975,7.80765,-,-,-
2008/08/28,31.471,-,1.4789,109.06,1.83725,0.8676,7.80785,-,-,-
2008/08/29,31.527,-,1.4754,109.035,1.83365,0.86545,7.8076,-,-,-
2008/09/01,31.611,-,1.4629,108.55,1.80265,0.85305,7.80575,-,-,-
2008/09/02,31.751,-,1.4577,108.01,1.79125,0.8492,7.8073,-,-,-
2008/09/03,31.835,-,1.44475,108.925,1.77305,0.8266,7.80935,-,-,-
2008/09/04,31.811,-,1.4514,107.98,1.77505,0.83425,7.80815,-,-,-
2008/09/05,31.891,-,1.43045,106.625,1.75955,0.8169,7.80755,-,-,-
2008/09/08,31.593,-,1.4406,108.75,1.79065,0.8316,7.80555,-,-,-
2008/09/09,31.903,-,1.4089,107.415,1.7555,0.80545,7.797,-,-,-
2008/09/10,31.865,-,1.41775,107.485,1.76625,0.80905,7.7988,-,-,-
2008/09/11,32.015,-,1.39515,107.44,1.74925,0.79695,7.79825,-,-,-
2008/09/12,32.055,-,1.3999,107.245,1.75895,0.80275,7.79825,-,-,-
2008/09/15,32.08,-,1.43855,105.91,1.8047,0.82175,7.79605,-,-,-
2008/09/16,32.191,-,1.4239,104.415,1.795,0.78945,7.7896,-,-,-
2008/09/17,32.076,-,1.4172,105.965,1.78395,0.7956,7.78675,-,-,-
2008/09/18,32.272,-,1.43825,104.58,1.82365,0.79375,7.7779,-,-,-
2008/09/19,32.186,-,1.419,106.855,1.8029,0.80775,7.7847,-,-,-
2008/09/22,32.068,-,1.4487,106.565,1.82875,0.83035,7.7787,-,-,-
2008/09/23,31.923,-,1.47885,105.365,1.85585,0.84085,7.76605,-,-,-
2008/09/24,31.947,-,1.4675,105.815,1.85355,0.83605,7.76575,-,-,-
2008/09/25,31.995,-,1.4721,105.835,1.85825,0.83895,7.77065,-,-,-
2008/09/26,32.028,-,1.4634,105.67,1.83905,0.8307,7.77825,-,-,-
2008/09/30,32.265,-,1.43945,104.42,1.8055,0.80305,7.7648,-,-,-
2008/10/01,32.078,-,1.41085,105.915,1.78195,0.79605,7.7683,-,-,-
2008/10/02,32.111,-,1.39715,105.745,1.7713,0.79115,7.7697,-,-,-
2008/10/03,32.16,-,1.3868,105.295,1.77215,0.7802,7.76975,-,-,-
2008/10/06,32.315,-,1.36125,103.215,1.7581,0.74915,7.77215,-,-,-
2008/10/07,32.376,-,1.3579,102.73,1.7543,0.7257,7.7683,-,-,-
2008/10/08,32.446,-,1.35965,100.04,1.75185,0.68585,7.76805,-,-,-
2008/10/09,32.433,-,1.3643,100.46,1.7213,0.68995,7.76695,-,-,-
2008/10/13,32.408,-,1.3517,100.11,1.702,0.65805,7.76095,-,-,-
2008/10/14,32.37,-,1.3674,102.185,1.7527,0.7105,7.7631,-,-,-
2008/10/15,32.396,-,1.3587,101.63,1.7463,0.69995,7.76165,-,-,-
2008/10/16,32.54,-,1.34,100.2,1.72995,0.67065,7.7549,-,-,-
2008/10/17,32.566,-,1.3485,101.56,1.73355,0.6906,7.75725,-,-,-
2008/10/20,32.597,-,1.3467,101.975,1.73735,0.6995,7.75875,-,-,-
2008/10/21,32.647,-,1.33175,101.58,1.71655,0.69295,7.7567,-,-,-
2008/10/22,32.911,-,1.28305,99.67,1.62535,0.6653,7.75475,-,-,-
2008/10/23,33.301,-,1.27815,97.435,1.62625,0.66425,7.75255,-,-,-
2008/10/24,33.4,-,1.2762,95.655,1.60325,0.647,7.75275,-,-,-
2008/10/27,33.482,-,1.2536,93.325,1.5633,0.61115,7.7515,-,-,-
2008/10/28,33.368,-,1.24685,93.985,1.5629,0.61565,7.7512,-,-,-
2008/10/29,33.287,-,1.26405,96.29,1.5954,0.63565,7.7531,-,-,-
2008/10/30,32.89,-,1.32205,98.15,1.6583,0.6838,7.75265,-,-,-
2008/10/31,32.818,-,1.28325,98.475,1.6367,0.67425,7.75215,-,-,-
2008/11/03,32.821,-,1.28645,99.435,1.6293,0.68345,7.7512,-,-,-
2008/11/04,32.873,-,1.2598,98.675,1.567,0.6653,7.7504,-,-,-
2008/11/05,32.769,-,1.28425,99.385,1.58285,0.6884,7.75065,-,-,-
2008/11/06,32.86,-,1.28675,97.825,1.5834,0.67355,7.7502,-,-,-
2008/11/07,32.804,-,1.2738,97.415,1.5656,0.6717,7.7501,-,-,-
2008/11/10,32.793,-,1.2875,98.95,1.5832,0.687,7.7503,-,-,-
2008/11/11,32.848,-,1.273,97.935,1.56695,0.67145,7.7502,-,-,-
2008/11/12,32.99,-,1.2553,97.69,1.5419,0.65975,7.7528,-,-,-
2008/11/13,33.176,-,1.2478,95.61,1.4915,0.64145,7.7504,-,-,-
2008/11/14,33.064,-,1.27365,97.11,1.48275,0.6559,7.7504,-,-,-
2008/11/17,33.12,-,1.25695,97.165,1.4739,0.64705,7.75035,-,-,-
2008/11/18,33.254,-,1.2623,96.645,1.4985,0.64625,7.7507,-,-,-
2008/11/19,33.276,-,1.2618,96.53,1.49525,0.64355,7.75005,-,-,-
2008/11/20,33.408,-,1.24955,95.06,1.4925,0.63435,7.75015,-,-,-
2008/11/21,33.453,-,1.249,94.615,1.4808,0.61995,7.75025,-,-,-
2008/11/24,33.44,-,1.26415,95.475,1.4946,0.6303,7.7516,-,-,-
2008/11/25,33.35,-,1.2862,96.34,1.5134,0.6435,7.7542,-,-,-
2008/11/26,33.191,-,1.29675,95.08,1.5338,0.64495,7.7555,-,-,-
2008/11/27,33.213,-,1.29215,95.025,1.53825,0.65055,7.75365,-,-,-
2008/11/28,33.339,-,1.29055,95.275,1.53995,0.65725,7.75055,-,-,-
2008/12/01,33.338,-,1.2683,95.265,1.533,0.6479,7.7509,-,-,-
2008/12/02,33.498,-,1.263,93.355,1.4899,0.6383,7.7513,-,-,-
2008/12/03,33.497,-,1.26955,93.155,1.4879,0.6442,7.7516,-,-,-
2008/12/04,33.564,-,1.2675,93.005,1.47355,0.64455,7.7521,-,-,-
2008/12/05,33.493,-,1.2753,92.375,1.46595,0.64445,7.75075,-,-,-
2008/12/08,33.555,-,1.27595,92.785,1.4742,0.65175,7.75105,-,-,-
2008/12/09,33.49,-,1.28675,92.485,1.48405,0.65515,7.7506,-,-,-
2008/12/10,33.482,-,1.2958,92.615,1.47865,0.6602,7.7505,-,-,-
2008/12/11,33.326,-,1.3103,92.395,1.4935,0.65865,7.7503,-,-,-
2008/12/12,33.289,-,1.33245,89.635,1.50175,0.65765,7.75005,-,-,-
2008/12/15,33.208,-,1.34845,90.905,1.50455,0.6692,7.75015,-,-,-
2008/12/16,33.129,-,1.37335,90.5,1.53225,0.67085,7.74995,-,-,-
2008/12/17,32.74,-,1.4112,88.57,1.5636,0.6978,7.75,-,-,-
2008/12/18,32.47,-,1.44845,87.675,1.5597,0.70485,7.74995,-,-,-
2008/12/19,32.544,-,1.4278,89.4,1.51415,0.68675,7.75,-,-,-
2008/12/22,32.62,-,1.4005,89.92,1.4945,0.68185,7.75095,-,-,-
2008/12/23,33.033,-,1.3985,90.275,1.48215,0.68305,7.75015,-,-,-
2008/12/24,33.05,-,1.3971,90.375,1.4774,0.6778,7.75005,-,-,-
2008/12/25,32.96,-,1.40095,90.355,1.47325,0.68425,7.75005,-,-,-
2008/12/26,33,-,1.4068,90.38,1.4783,0.68415,7.7501,-,-,-
2008/12/29,33.012,-,1.41525,90.58,1.4666,0.6864,7.75025,-,-,-
2008/12/30,32.865,-,1.40965,90.25,1.4509,0.69155,7.74995,-,-,-
2008/12/31,32.8,-,1.40785,90.335,1.4435,0.6908,7.7501,-,-,-
